Exporter_ID,Industry,State,Revenue_Size_USD,lead_score
EXP_8682,Medical Devices,Telangana,8817254,42.90032406724092
EXP_9734,Textiles,Tamil Nadu,62199387,45.26951759708779
EXP_2628,Solar,Punjab,8155645,52.45810072169693
EXP_8577,Pharmaceuticals,Gujarat,39246659,39.04164799102533
EXP_6812,Chemicals,Tamil Nadu,60925736,51.732140727006836
EXP_7382,Pharmaceuticals,Delhi,9504096,54.719693892962425
EXP_9233,Engineering,Telangana,11447280,23.80485518227622
EXP_1151,Electronics,Karnataka,59570503,35.01324327833216
EXP_9107,IT Software,Rajasthan,47229658,38.45019977747023
EXP_7751,Solar,Maharashtra,5659200,57.165269870012345
EXP_8878,Chemicals,Punjab,67347379,68.6696047710108
EXP_5814,Electronics,Gujarat,4597535,23.514956983115866
EXP_5154,Electronics,Punjab,10909528,36.96386516634256
EXP_9366,Electronics,Delhi,26263644,40.988705907240096
EXP_1977,Medical Devices,Maharashtra,1380532,35.47194321153908
EXP_6376,Textiles,Telangana,33562777,35.1213624303894
EXP_3973,Auto Parts,Punjab,16115488,46.08429249885065
EXP_2664,Electronics,Delhi,2999381,66.92057062129484
EXP_8432,Textiles,Tamil Nadu,4726007,62.10604605337328
EXP_5654,Chemicals,Gujarat,41311884,25.826719695538507
EXP_8913,Machinery,Karnataka,34405629,50.7983210750938
EXP_5863,Pharmaceuticals,Rajasthan,64946844,30.86903257740507
EXP_1205,Solar,Maharashtra,6655471,61.99253740387937
EXP_7860,Electronics,Haryana,33342452,30.188172034096063
EXP_1272,Chemicals,Punjab,35025183,74.16159936450595
EXP_1292,Engineering,Tamil Nadu,53428084,57.40527135422554
EXP_6476,Textiles,Telangana,39526912,53.128832908749004
EXP_6974,Electronics,Karnataka,14651693,23.3958572331672
EXP_8084,IT Software,Gujarat,7699710,31.558658770123227
EXP_5544,Auto Parts,Tamil Nadu,21807036,59.3292178457006
EXP_5705,IT Software,Gujarat,40138927,30.317324203065755
EXP_2969,Pharmaceuticals,Telangana,15829163,30.311258989049865
EXP_1565,Textiles,Haryana,62152012,64.55312758125658
EXP_7116,Electronics,Karnataka,63546829,51.27305684343369
EXP_2413,Electronics,Delhi,58593113,33.91460133829231
EXP_9968,Solar,Delhi,39711980,34.896320119165765
EXP_9983,Electronics,Haryana,10649811,53.798816024191694
EXP_7474,Chemicals,Gujarat,14981653,37.33613469397877
EXP_8665,Auto Parts,Punjab,45523277,73.4267291975763
EXP_1347,Auto Parts,Maharashtra,59525671,30.847036785999865
EXP_2051,Machinery,Rajasthan,75915811,47.934525396083394
EXP_9620,Auto Parts,Maharashtra,22618495,49.39862797081327
EXP_2006,Auto Parts,Tamil Nadu,23062418,31.391677525315988
EXP_6356,Electronics,Tamil Nadu,28309701,60.01278761322879
EXP_6808,Pharmaceuticals,Delhi,61796557,53.300883150462255
EXP_6302,Engineering,Haryana,38001123,25.99212766935558
EXP_3592,Electronics,Tamil Nadu,76285731,39.615006958809005
EXP_1896,Auto Parts,Delhi,64185000,22.394212353673996
EXP_1492,IT Software,Karnataka,73804230,80.57948146405754
EXP_6924,Chemicals,Haryana,5617937,57.39829894672164
EXP_8261,IT Software,Gujarat,13733796,44.93370803142133
EXP_6254,Engineering,Haryana,50184132,47.57265005457656
EXP_5882,Machinery,Gujarat,8191212,54.52710390468468
EXP_8004,Medical Devices,Maharashtra,40536066,53.4381676963556
EXP_8824,Solar,Punjab,76098359,43.388441506882636
EXP_1367,Solar,Maharashtra,47666033,50.87417059562718
EXP_6483,Machinery,Telangana,65384469,47.1202278100166
EXP_6301,Auto Parts,Delhi,73402594,31.429236391471544
EXP_2051,Machinery,Punjab,79714751,43.469214072667874
EXP_7019,Electronics,Punjab,28823533,56.15280318188658
EXP_9939,Solar,Punjab,25637382,31.821814608929422
EXP_9292,Pharmaceuticals,Rajasthan,49851573,59.69469361835193
EXP_7254,Pharmaceuticals,Maharashtra,9948169,37.73177390530959
EXP_8415,Engineering,Telangana,40720420,53.24665168336745
EXP_7161,Machinery,Haryana,56443560,35.180393512583
EXP_8991,Chemicals,Telangana,51699833,46.13214207822906
EXP_3460,Pharmaceuticals,Karnataka,20729584,24.090233133246652
EXP_1062,Engineering,Haryana,4828257,41.211306280044326
EXP_8316,Engineering,Tamil Nadu,78682261,79.34545483579592
EXP_3538,Chemicals,Maharashtra,73061910,38.751404771712814
EXP_8982,Engineering,Haryana,56435867,52.05428097930474
EXP_8724,IT Software,Haryana,76843512,25.895166191377083
EXP_8887,Solar,Karnataka,67769152,47.23962365195109
EXP_8011,Engineering,Punjab,948084,37.83632719621842
EXP_4541,Electronics,Haryana,67968805,49.60155439541941
EXP_1344,Chemicals,Telangana,57379169,68.93703595563967
EXP_6850,Medical Devices,Telangana,8414690,41.65897287724405
EXP_1307,IT Software,Delhi,17233047,26.976056206803833
EXP_5435,Solar,Telangana,65555580,51.401212652073106
EXP_2863,Auto Parts,Rajasthan,27197630,32.48848675059916
EXP_2761,Pharmaceuticals,Gujarat,31179113,13.43934237757669
EXP_2343,Medical Devices,Tamil Nadu,68091760,51.46082949464943
EXP_3938,Chemicals,Tamil Nadu,1574933,36.967031111511396
EXP_1955,Pharmaceuticals,Rajasthan,12311543,40.30827075373189
EXP_2235,Electronics,Gujarat,79073137,51.3847182852702
EXP_9329,Pharmaceuticals,Telangana,59918461,9.41942363143885
EXP_6434,Solar,Rajasthan,56142668,37.34630919797176
EXP_9140,Machinery,Tamil Nadu,14368651,26.94527852907448
EXP_4247,Pharmaceuticals,Punjab,3145175,38.8795071702385
EXP_1433,Engineering,Tamil Nadu,67636130,47.36264802647487
EXP_8119,Engineering,Haryana,67484252,45.36780385957708
EXP_4264,Machinery,Rajasthan,75059904,41.5007161160528
EXP_5429,Engineering,Punjab,25382314,32.80982980959819
EXP_3600,Medical Devices,Delhi,17725896,53.74467991077188
EXP_4809,Engineering,Maharashtra,55003497,36.53549833938505
EXP_8932,Pharmaceuticals,Tamil Nadu,25046639,59.50125637590558
EXP_5211,Textiles,Delhi,35864661,36.47641674029598
EXP_8140,IT Software,Gujarat,29247630,48.35489319337595
EXP_2375,Textiles,Punjab,2997045,53.32944964527356
EXP_2174,Electronics,Karnataka,2555386,43.46371810545362
EXP_1381,Electronics,Delhi,15870771,32.532778956834704
EXP_9519,Pharmaceuticals,Telangana,70040778,24.969390682665946
EXP_5747,Textiles,Maharashtra,49313801,35.515330634834676
EXP_5375,Engineering,Maharashtra,60292294,37.061410163791265
EXP_4186,Solar,Haryana,15311110,49.83579646215212
EXP_5095,Pharmaceuticals,Haryana,68508888,62.504302174380854
EXP_2473,Machinery,Gujarat,18056982,35.72289397495835
EXP_5319,Chemicals,Gujarat,11344613,16.896239270650614
EXP_1089,Electronics,Tamil Nadu,72616163,60.97725647938306
EXP_8382,Electronics,Karnataka,7091881,35.98951197056782
EXP_8472,Engineering,Telangana,48078266,59.8468990720402
EXP_4517,Electronics,Tamil Nadu,28046969,37.27216558348178
EXP_8911,Pharmaceuticals,Gujarat,62147949,36.62050650341958
EXP_2937,Engineering,Delhi,21005039,46.63635604931875
EXP_7637,Chemicals,Delhi,63408752,57.73440486382011
EXP_1242,Auto Parts,Delhi,74665652,65.09959793585674
EXP_8515,Textiles,Punjab,43688927,55.94285563641287
EXP_7988,Textiles,Delhi,64841785,30.58026354179391
EXP_8019,Engineering,Telangana,24418442,24.477555314044388
EXP_5314,Medical Devices,Rajasthan,66147420,48.488829119275756
EXP_5287,Textiles,Rajasthan,38700483,38.7145045695497
EXP_8775,Chemicals,Rajasthan,21325689,50.18490259618773
EXP_8626,Chemicals,Punjab,25784846,45.690272970831934
EXP_7222,IT Software,Maharashtra,52448115,40.205466693219584
EXP_2347,Auto Parts,Delhi,29453172,34.8004350969618
EXP_7887,Pharmaceuticals,Gujarat,71259718,62.89281989725497
EXP_7925,Medical Devices,Punjab,65268899,50.12879120342445
EXP_7649,Medical Devices,Haryana,19314496,23.68038228328892
EXP_2562,Engineering,Delhi,42651814,23.00928046681907
EXP_9690,Chemicals,Karnataka,62952818,15.581019263749813
EXP_3808,Pharmaceuticals,Delhi,66712387,39.14142314723372
EXP_1623,Solar,Tamil Nadu,64213499,15.870359276770479
EXP_6278,Medical Devices,Punjab,15454100,31.391574687096696
EXP_8213,Textiles,Gujarat,4427984,36.7327877557799
EXP_8534,Electronics,Telangana,2920793,27.174005954764375
EXP_2607,Chemicals,Tamil Nadu,6975605,48.55297565341146
EXP_1604,Solar,Telangana,56728985,27.15735558113756
EXP_3128,Engineering,Rajasthan,75447809,58.63606885559314
EXP_8569,Engineering,Tamil Nadu,27691485,56.770957553286735
EXP_4759,IT Software,Haryana,62600174,42.86545148414189
EXP_3333,Electronics,Gujarat,12138629,51.01494981570072
EXP_9373,Machinery,Rajasthan,75519046,47.631648303219535
EXP_1891,Machinery,Tamil Nadu,22851304,27.989000115014107
EXP_8168,Engineering,Haryana,55131320,30.17074778690742
EXP_7270,Electronics,Rajasthan,75287497,27.18705250913786
EXP_9662,Machinery,Haryana,14493961,31.242726724923887
EXP_1234,Machinery,Haryana,63700766,51.568464541043866
EXP_2747,Auto Parts,Gujarat,25643204,12.101006209765114
EXP_5721,Auto Parts,Punjab,70359567,46.68710829239825
EXP_1460,Textiles,Maharashtra,50321438,51.69861985005533
EXP_8326,IT Software,Tamil Nadu,72358671,38.07509608382855
EXP_5392,Chemicals,Tamil Nadu,37584555,33.84401324532662
EXP_8351,Textiles,Delhi,11930928,39.85403556002264
EXP_8734,Electronics,Delhi,13301114,36.12279350180756
EXP_3105,IT Software,Haryana,14908652,45.45764139057778
EXP_4137,Machinery,Gujarat,15019388,33.20477927397054
EXP_4056,Auto Parts,Telangana,33809967,51.396376234484784
EXP_2613,Medical Devices,Delhi,7944083,52.08478767047679
EXP_5991,Electronics,Tamil Nadu,67315807,39.965084840743046
EXP_6175,Textiles,Haryana,38124452,43.821436543413625
EXP_4615,Auto Parts,Maharashtra,58043697,51.75555945421139
EXP_9797,IT Software,Gujarat,15570224,41.885774653067934
EXP_1127,Auto Parts,Punjab,64503600,35.37115142012156
EXP_9349,Medical Devices,Rajasthan,35100150,58.89247842756225
EXP_7607,Auto Parts,Telangana,52552554,52.11445600771211
EXP_1632,Chemicals,Telangana,13185119,18.654313266112645
EXP_2043,Auto Parts,Maharashtra,27650307,30.59181374219331
EXP_5809,Textiles,Rajasthan,35739322,42.305340454107814
EXP_3521,Electronics,Punjab,29775938,43.28881061542399
EXP_3235,Textiles,Telangana,11377334,37.13639109215675
EXP_4485,IT Software,Karnataka,61690801,27.619445636663258
EXP_9476,Medical Devices,Rajasthan,1913945,44.72739028441575
EXP_7441,Engineering,Rajasthan,35518520,61.6347698406028
EXP_8983,Engineering,Punjab,59374042,38.960098449256286
EXP_7050,Solar,Karnataka,62079964,57.68502775449353
EXP_4915,Medical Devices,Delhi,65860049,43.932218614313335
EXP_8556,Medical Devices,Tamil Nadu,19924981,43.322905232615774
EXP_9200,Medical Devices,Telangana,33996455,36.7812013190216
EXP_7269,Textiles,Tamil Nadu,66043259,27.719475702651753
EXP_5716,Electronics,Punjab,12196393,36.38195258128902
EXP_2641,Machinery,Maharashtra,14800315,26.29858384144288
EXP_3854,Machinery,Karnataka,25610599,33.99210476211734
EXP_1935,Medical Devices,Tamil Nadu,49052436,49.132564005618526
EXP_9793,Auto Parts,Haryana,76483819,59.39959402561008
EXP_9907,Chemicals,Maharashtra,65188815,45.61703009826157
EXP_2960,Pharmaceuticals,Maharashtra,53202692,52.45143404680922
EXP_1288,IT Software,Gujarat,72470093,72.81468545697287
EXP_3656,Electronics,Rajasthan,29820714,33.994212692004375
EXP_2334,Engineering,Rajasthan,45046118,52.524566988513
EXP_6889,Textiles,Karnataka,55049529,43.2859722325136
EXP_9529,Pharmaceuticals,Haryana,48656743,57.128230253652745
EXP_2065,Solar,Haryana,72498277,44.690760264335985
EXP_6877,Auto Parts,Maharashtra,22478494,49.626152454921865
EXP_3533,Textiles,Punjab,66157224,26.99690518478663
EXP_1308,Auto Parts,Punjab,50417400,61.740752386901875
EXP_2689,Solar,Delhi,28742226,56.40284428561241
EXP_9045,Textiles,Punjab,64567841,55.601850444447145
EXP_5881,Solar,Rajasthan,23934846,45.10845079559544
EXP_2728,IT Software,Karnataka,8036414,40.57619765909587
EXP_3675,IT Software,Maharashtra,36392094,33.53080089061986
EXP_1557,Medical Devices,Rajasthan,42924684,35.60807284150091
EXP_1521,Machinery,Maharashtra,55291480,56.50109738956905
EXP_3056,Medical Devices,Rajasthan,7312676,65.75175097715997
EXP_8166,Textiles,Rajasthan,41327250,23.885250886867755
EXP_7535,Solar,Telangana,16111711,42.28014777002569
EXP_6594,Electronics,Tamil Nadu,69813540,34.71753451425087
EXP_2469,Machinery,Gujarat,33629525,60.5195480203918
EXP_7224,Pharmaceuticals,Maharashtra,79644089,33.6785974450524
EXP_7943,Chemicals,Karnataka,66246231,54.28008772481896
EXP_4332,Machinery,Haryana,31098709,55.4159351125841
EXP_1330,Solar,Punjab,77242781,28.611787101602072
EXP_1199,IT Software,Delhi,8558942,35.38615655853674
EXP_5110,Engineering,Punjab,5247160,47.66081713163086
EXP_2197,IT Software,Karnataka,40847646,62.500751822230285
EXP_4444,Auto Parts,Gujarat,27673223,53.59330898164989
EXP_3774,Textiles,Punjab,18018968,38.96469481647396
EXP_5781,IT Software,Punjab,48491457,44.03560970368891
EXP_7062,Textiles,Gujarat,48371044,46.727538558432705
EXP_9239,IT Software,Gujarat,46975091,49.76178421769949
EXP_4157,Engineering,Telangana,1132925,40.79224500466318
EXP_5044,Auto Parts,Haryana,12607864,68.48233427881172
EXP_6771,Engineering,Haryana,27393627,25.695817951052753
EXP_2090,Machinery,Telangana,32897223,48.91034425260551
EXP_9672,IT Software,Gujarat,20512219,46.9932983411756
EXP_7022,IT Software,Tamil Nadu,51348792,49.8377980646857
EXP_8907,Textiles,Punjab,61034262,30.90135402848197
EXP_7989,IT Software,Tamil Nadu,8320296,50.92945589020671
EXP_8470,Engineering,Punjab,51718805,31.711028819172824
EXP_7077,Auto Parts,Telangana,65373405,49.67240237869077
EXP_3642,Solar,Tamil Nadu,70344572,21.478525860234903
EXP_7517,Machinery,Tamil Nadu,61630715,42.41872716608302
EXP_4527,Textiles,Punjab,33312450,33.49795181399089
EXP_6013,IT Software,Rajasthan,35556693,41.20049542165026
EXP_7106,Medical Devices,Rajasthan,39341131,52.14327782940909
EXP_6981,Pharmaceuticals,Delhi,28498041,52.34197310378734
EXP_4752,Chemicals,Delhi,45783608,37.13176353362617
EXP_6918,Solar,Gujarat,44407862,39.11467164861235
EXP_4234,Engineering,Telangana,36289715,54.97880118712306
EXP_6111,Machinery,Punjab,1785332,61.45454946415395
EXP_4145,Medical Devices,Gujarat,79863003,37.139112113527844
EXP_1140,Solar,Telangana,26014087,41.484310507089994
EXP_3549,Medical Devices,Punjab,55596158,56.86853769281419
EXP_7599,Solar,Rajasthan,50300771,43.72087466469496
EXP_8810,Electronics,Delhi,6859249,51.56431776659419
EXP_9021,Electronics,Haryana,68838593,32.95768982831506
EXP_2773,Machinery,Tamil Nadu,76689475,37.03362624784637
EXP_6282,Pharmaceuticals,Tamil Nadu,32846074,64.13117227808792
EXP_6752,Machinery,Punjab,72613853,29.93358110778112
EXP_3921,Medical Devices,Delhi,22737907,34.46713815439796
EXP_3487,IT Software,Delhi,60661184,17.925133921679524
EXP_9723,Textiles,Gujarat,50850161,28.411721988869658
EXP_9740,Textiles,Karnataka,65393262,34.332549861409674
EXP_8404,Medical Devices,Tamil Nadu,1768878,50.06590711821558
EXP_2609,Solar,Gujarat,64360404,66.93361637197258
EXP_5579,Electronics,Punjab,60379234,40.41691957733505
EXP_7937,Engineering,Tamil Nadu,24956734,47.02513478106394
EXP_8591,Medical Devices,Tamil Nadu,64935891,16.802804010549124
EXP_4624,Solar,Telangana,37317538,65.84090232253591
EXP_8197,IT Software,Gujarat,34235035,45.38860005198327
EXP_4701,Pharmaceuticals,Telangana,78816128,55.39460127129088
EXP_4349,Medical Devices,Delhi,59175099,53.837383746818155
EXP_9593,Chemicals,Telangana,14293249,42.819778731700225
EXP_7191,IT Software,Delhi,30342706,54.746045456107005
EXP_9365,Solar,Karnataka,8372898,50.57408200251381
EXP_7379,Engineering,Tamil Nadu,15611929,54.93059760211112
EXP_9137,Medical Devices,Delhi,58134432,26.568916645239106
EXP_4214,IT Software,Delhi,72384835,43.57289668340134
EXP_5896,Chemicals,Gujarat,69204947,32.937874007974145
EXP_2762,Machinery,Punjab,73751868,44.934659904781505
EXP_9676,Solar,Karnataka,66201833,45.491550101541364
EXP_4114,Chemicals,Haryana,68243411,37.10045673032339
EXP_8310,Electronics,Gujarat,5612677,48.14199412574015
EXP_9156,Electronics,Karnataka,1699782,35.50762235332937
EXP_2426,Solar,Rajasthan,74859722,47.58492897430892
EXP_6334,Engineering,Telangana,64848989,32.69861900924292
EXP_7105,Textiles,Haryana,49921414,28.451836211128306
EXP_4616,Pharmaceuticals,Delhi,61835540,36.397898863442954
EXP_1938,Machinery,Rajasthan,19430873,40.95593832820631
EXP_4668,Engineering,Karnataka,12649179,56.605690302524344
EXP_4605,Electronics,Delhi,49653685,43.24564455746056
EXP_8645,IT Software,Telangana,36341819,50.55455349997321
EXP_1053,Auto Parts,Maharashtra,10896095,46.464951286591926
EXP_2113,Engineering,Gujarat,25290290,43.351461228895275
EXP_2641,Electronics,Haryana,12834056,59.59922704191509
EXP_1050,Chemicals,Maharashtra,35896561,22.99713645314604
EXP_8869,IT Software,Punjab,25275000,37.778034009659585
EXP_5550,Electronics,Rajasthan,7959672,40.19033267496723
EXP_5180,Textiles,Rajasthan,72681467,28.950388628185387
EXP_8284,Chemicals,Delhi,59937690,30.359079683964573
EXP_9882,Pharmaceuticals,Rajasthan,24476565,30.48774386021972
EXP_4023,Machinery,Tamil Nadu,72896830,47.941794673191964
EXP_5445,Auto Parts,Tamil Nadu,60159368,31.16787409241496
EXP_9732,Textiles,Maharashtra,49739543,44.798756163389086
EXP_8831,Solar,Punjab,24871282,35.23117770145989
EXP_5481,Electronics,Maharashtra,17701124,41.82249012920279
EXP_3213,Engineering,Haryana,2261264,43.70499858539962
EXP_4152,Electronics,Telangana,72788145,31.286209973452394
EXP_1076,Engineering,Haryana,11191189,61.349820381971284
EXP_6539,Pharmaceuticals,Gujarat,67287013,38.750667994728104
EXP_1906,Auto Parts,Rajasthan,53737636,53.080946435241316
EXP_4249,Textiles,Tamil Nadu,49522005,30.926540155823513
EXP_6392,Chemicals,Haryana,5702733,54.806299207903294
EXP_6340,Electronics,Tamil Nadu,56835001,59.11374745450541
EXP_5359,Auto Parts,Punjab,52870581,42.60968941807939
EXP_4356,Machinery,Karnataka,52296292,94.41798340325582
EXP_9584,Solar,Karnataka,52811001,35.13984652653033
EXP_9744,Engineering,Telangana,78548955,36.126792402529276
EXP_8095,Auto Parts,Gujarat,79662030,50.000913906448794
EXP_1054,Engineering,Tamil Nadu,46379835,43.963070938540646
EXP_1237,Medical Devices,Gujarat,4114900,42.418245915525574
EXP_8962,Electronics,Telangana,35595305,50.18070874695112
EXP_7388,Machinery,Maharashtra,78516189,36.700171430163785
EXP_5338,Engineering,Punjab,30075253,38.047861905070526
EXP_2764,Solar,Karnataka,2701659,28.199007202388888
EXP_4053,Pharmaceuticals,Delhi,36393817,49.905863017876506
EXP_9989,Electronics,Telangana,59931343,47.29139952469773
EXP_9481,Machinery,Delhi,4529097,62.5980490802742
EXP_7002,Textiles,Punjab,63094165,55.00702369324987
EXP_8054,Solar,Gujarat,79190763,43.150010795422034
EXP_4604,Solar,Karnataka,32502435,41.12901208152409
EXP_7897,Auto Parts,Punjab,17994166,28.28892821120385
EXP_8830,Machinery,Maharashtra,79593421,54.42329957587923
EXP_7145,Solar,Tamil Nadu,18072948,54.112141443003935
EXP_2645,Textiles,Punjab,19731103,35.37150797767347
EXP_9558,Engineering,Telangana,49476598,22.390648014344418
EXP_7596,Electronics,Telangana,18454864,64.53200601705058
EXP_6962,Auto Parts,Haryana,8462260,56.932570460839926
EXP_5735,Engineering,Punjab,6137246,57.89316542162757
EXP_3562,Pharmaceuticals,Telangana,36464061,64.28016876827161
EXP_3268,Chemicals,Gujarat,27374983,35.31861081224452
EXP_4892,Machinery,Tamil Nadu,66292084,19.859349283993094
EXP_3766,Solar,Telangana,57088394,47.53924791421132
EXP_5763,Pharmaceuticals,Karnataka,14312351,43.540717562364506
EXP_2588,Textiles,Punjab,46700495,47.47930162930387
EXP_1712,Chemicals,Tamil Nadu,75490001,52.63138772597681
EXP_5097,Chemicals,Karnataka,43816399,22.254073123438303
EXP_8867,Medical Devices,Gujarat,60895482,45.71765191740105
EXP_3399,Textiles,Telangana,26502707,34.14711357376984
EXP_4306,Engineering,Punjab,30192397,35.58573680345195
EXP_2668,Electronics,Karnataka,4451281,40.59824977406163
EXP_7250,Medical Devices,Haryana,67139631,42.20448315391663
EXP_1234,Textiles,Punjab,7314451,64.46120521296986
EXP_8418,Auto Parts,Delhi,20427290,22.90161302184031
EXP_8738,Medical Devices,Delhi,77730605,70.72336399027765
EXP_1723,Textiles,Haryana,42184040,34.9803873960029
EXP_2024,Textiles,Punjab,47280042,25.335601269865283
EXP_6362,Solar,Haryana,9841922,43.6201999603889
EXP_5172,Solar,Punjab,30051894,26.386546172723545
EXP_9043,Medical Devices,Rajasthan,74359866,28.913463543304154
EXP_1030,Medical Devices,Delhi,14300205,41.81467587553927
EXP_4675,IT Software,Karnataka,32024167,17.457050027307297
EXP_6606,Electronics,Haryana,18556121,37.174017119342665
EXP_1937,Medical Devices,Rajasthan,24992960,43.826319820396606
EXP_6687,IT Software,Punjab,21968181,75.76831073338887
EXP_8843,Pharmaceuticals,Telangana,7157843,36.67729558678715
EXP_3365,Engineering,Rajasthan,46242589,46.257452276374664
EXP_7487,Chemicals,Maharashtra,60423207,46.14886417836846
EXP_3243,Solar,Telangana,1389058,81.58527976369159
EXP_9626,IT Software,Tamil Nadu,38609816,43.14128256711784
EXP_8968,IT Software,Gujarat,45653540,60.13769985159839
EXP_2038,Medical Devices,Gujarat,47408930,41.44043008044238
EXP_2126,Medical Devices,Karnataka,28193372,41.89081259747328
EXP_2914,Textiles,Gujarat,69863132,38.20638504162612
EXP_4073,Machinery,Haryana,55667418,61.692426095157316
EXP_1446,Electronics,Karnataka,30408661,41.69710696273381
EXP_3312,Engineering,Punjab,1404492,62.86659501046778
EXP_6003,IT Software,Punjab,24755931,13.972965563000056
EXP_1326,Auto Parts,Maharashtra,23577747,36.98675467193449
EXP_7060,Pharmaceuticals,Gujarat,66701307,22.103508088986754
EXP_5413,Machinery,Gujarat,50958290,74.62967393619353
EXP_4196,IT Software,Telangana,5052424,23.48340855750913
EXP_3726,Pharmaceuticals,Maharashtra,42410743,40.33181982816829
EXP_5565,Chemicals,Gujarat,34264217,61.31440956863413
EXP_7185,Solar,Rajasthan,79208039,52.92222070200891
EXP_4455,Pharmaceuticals,Maharashtra,13359698,52.21468598326348
EXP_7227,Medical Devices,Punjab,64192909,32.82068729550956
EXP_7812,IT Software,Delhi,56179995,43.123590544584836
EXP_9338,Textiles,Punjab,29368824,40.158359204733244
EXP_8554,Medical Devices,Gujarat,60193661,35.60619636216563
EXP_8493,Auto Parts,Haryana,10372188,29.999393019413827
EXP_3536,IT Software,Telangana,48353505,43.312280759601876
EXP_7099,Machinery,Maharashtra,64655422,36.674439890277114
EXP_5537,Medical Devices,Telangana,56577637,47.537476494341874
EXP_2215,Pharmaceuticals,Maharashtra,11326377,53.88465469500148
EXP_8217,Chemicals,Gujarat,42376458,42.88897023806599
EXP_9514,Machinery,Delhi,57214831,43.62964804591157
EXP_6112,Engineering,Karnataka,44274757,27.37459369786318
EXP_7533,Machinery,Maharashtra,72927308,41.69863147332826
EXP_1891,Medical Devices,Tamil Nadu,46815042,41.85380127070679
EXP_5254,Engineering,Punjab,41451425,42.57075200471967
EXP_5155,IT Software,Maharashtra,23818484,58.88597510184426
EXP_4010,Auto Parts,Delhi,73015757,53.16904698060234
EXP_9691,Machinery,Gujarat,64431276,52.36336746428465
EXP_2336,Pharmaceuticals,Haryana,77162416,42.0519321274061
EXP_6150,IT Software,Delhi,14951094,71.95450022168909
EXP_2800,Pharmaceuticals,Rajasthan,46948184,35.923651461348136
EXP_3875,Solar,Haryana,61739011,35.48164501234127
EXP_7844,Pharmaceuticals,Rajasthan,3206917,58.8393337214738
EXP_9725,Engineering,Delhi,61102523,47.980708847603616
EXP_3237,Medical Devices,Telangana,54490298,55.170950678298816
EXP_4004,IT Software,Rajasthan,48822113,55.93148121822643
EXP_7565,Machinery,Delhi,583942,42.667589182262375
EXP_1071,Medical Devices,Maharashtra,12206048,36.20476887736685
EXP_8662,Machinery,Gujarat,52471601,59.627619789663214
EXP_1768,Textiles,Haryana,20677072,32.1112688585883
EXP_8498,Auto Parts,Gujarat,47025449,30.564030072328258
EXP_1111,Medical Devices,Telangana,74264882,28.263956212923517
EXP_4044,Chemicals,Karnataka,7687487,38.2819165598204
EXP_9292,Engineering,Telangana,9611894,51.81915991405902
EXP_6859,Pharmaceuticals,Tamil Nadu,45549859,33.08754319894116
EXP_3906,Engineering,Punjab,24400659,30.432830239443366
EXP_2233,Auto Parts,Karnataka,76964031,27.691246898066936
EXP_2173,Machinery,Tamil Nadu,33744510,62.0614037154261
EXP_7853,Engineering,Haryana,60398311,53.89707758959111
EXP_8533,Engineering,Maharashtra,54253501,44.896668636946444
EXP_6448,Auto Parts,Gujarat,74526367,52.778054519681326
EXP_3098,Engineering,Delhi,68716643,47.79781541333524
EXP_6902,Electronics,Punjab,22725814,52.01524910987367
EXP_5582,Medical Devices,Maharashtra,52097574,56.36673147183527
EXP_1979,Electronics,Punjab,13301559,52.65395298671871
EXP_6350,Auto Parts,Delhi,40290914,26.55969904853163
EXP_2812,Medical Devices,Maharashtra,69642769,35.631278379194356
EXP_1664,Machinery,Karnataka,20786048,35.94280137662358
EXP_9576,Auto Parts,Rajasthan,67181398,54.02370012807045
EXP_4071,Pharmaceuticals,Punjab,65118200,23.781362827799065
EXP_7622,Electronics,Maharashtra,74902067,62.6280658547239
EXP_7555,Auto Parts,Gujarat,46903793,48.52729684287465
EXP_8398,Machinery,Maharashtra,17918837,23.594557976594572
EXP_7484,Chemicals,Punjab,68820682,64.86643485617364
EXP_2502,Chemicals,Punjab,10858956,34.96388131304957
EXP_7582,Machinery,Telangana,20496966,41.936162241120755
EXP_5864,Electronics,Rajasthan,33360903,39.340762307500874
EXP_4041,Machinery,Punjab,4131428,37.17733314325328
EXP_7570,IT Software,Punjab,57568908,62.76442961403315
EXP_7174,Pharmaceuticals,Rajasthan,30078625,39.88084030175695
EXP_3662,Auto Parts,Delhi,27109976,55.66173642481632
EXP_5251,Auto Parts,Punjab,71129177,60.124628542259195
EXP_1687,Auto Parts,Haryana,32322659,68.47799082606258
EXP_2295,IT Software,Gujarat,23259919,18.41106588256826
EXP_8055,Medical Devices,Tamil Nadu,55158148,46.335710841109346
EXP_7900,Textiles,Telangana,40011652,44.048670275672315
EXP_7584,Auto Parts,Karnataka,62264478,34.61063756712939
EXP_5289,Electronics,Karnataka,14664370,48.29325980375497
EXP_7256,Solar,Tamil Nadu,53408712,53.182239618707705
EXP_1787,Textiles,Haryana,26566161,48.939211777432114
EXP_9155,Pharmaceuticals,Haryana,14377886,56.12428510664203
EXP_4198,Textiles,Delhi,45024822,43.6973450375153
EXP_2997,Medical Devices,Rajasthan,30654785,69.01246924609005
EXP_6163,Auto Parts,Telangana,1632421,44.41063602818988
EXP_5286,Electronics,Tamil Nadu,54941696,32.9952943558555
EXP_7603,Pharmaceuticals,Maharashtra,11813996,41.461497999372796
